,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37
CASTRO,0.0,6.5,6.0,6.0,6.5,0.0,9.5,6.0,10.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,5.5,5.0
CIGARINI,5.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,6.0,5.5,0.0,6.0,0.0,0.0,0.0,0.0,5.5,0.0,6.0,6.0,6.0,0.0,5.0,5.5,5.0,0.0,6.5,5.5,5.5,6.0,7.5,6.5,5.0,5.5,5.5,0.0,0.0,5.5
BARELLA,6.0,10.0,7.5,6.0,6.5,6.0,6.5,5.5,6.5,6.5,6.0,6.5,4.0,0.0,6.5,5.0,6.5,5.5,7.0,4.5,0.0,5.5,8.0,6.5,3.0,5.5,6.5,8.0,5.5,7.0,4.5,0.0,5.5,7.0,5.0,6.0,6.0,4.5
IONITA,5.0,6.0,6.0,5.5,5.5,5.0,6.0,5.5,6.0,6.0,9.5,5.5,6.0,11.0,5.5,5.5,5.5,5.5,7.5,5.0,5.5,5.0,5.5,5.5,5.5,5.5,6.0,10.0,5.5,6.0,6.0,6.5,5.5,4.0,0.0,5.5,5.5,5.0
CERRI,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,6.0,0.0,5.5,0.0,5.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,0.0,6.0,0.0,0.0,5.0,6.0,5.5,0.0,5.5
PAVOLETTI,13.5,5.5,6.5,0.0,5.0,5.0,10.0,10.0,11.5,5.5,9.5,6.0,5.5,0.0,0.0,0.0,5.5,0.0,10.0,4.5,4.5,5.5,13.0,5.0,10.0,5.0,5.5,0.0,5.0,9.5,10.0,5.5,5.0,9.5,9.5,10.0,9.5,5.5
FARIAS,5.5,6.0,5.5,5.5,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,5.0,5.5,6.0,9.0,4.5,10.0,6.0,5.5,5.5,11.5,5.0,7.5,5.5,6.0,6.0,10.0,7.5,6.5,0.0,5.0,10.0,10.5,7.5,5.5,5.0
SAU,5.5,5.5,5.0,4.5,0.0,5.5,0.0,0.0,0.0,0.0,5.5,0.0,5.0,9.5,5.0,0.0,6.0,5.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,5.5
MARAN,6.0,6.5,6.5,5.0,6.0,5.5,6.5,6.5,6.5,6.0,6.5,6.0,6.5,5.5,6.0,5.5,6.5,5.5,6.0,5.0,6.0,5.0,6.5,5.5,7.0,5.5,7.0,7.0,5.0,7.0,6.5,6.5,5.0,5.0,5.5,6.5,5.5,5.0
GOMIS A,7.0,6.0,7.0,2.0,4.0,4.5,4.5,7.0,2.5,0.0,3.5,3.5,4.5,5.5,7.0,5.0,7.5,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,7.5
CIONEK,6.5,4.5,7.0,5.0,0.0,5.0,6.0,7.0,5.5,4.5,6.5,5.0,4.0,0.0,0.0,5.5,6.0,5.5,-0.5,0.0,5.5,5.0,5.0,6.0,3.0,0.0,6.5,5.5,7.0,0.0,7.0,5.0,0.0,6.5,5.5,5.0,6.0,5.5
VICARI,7.0,6.5,6.5,5.5,6.5,0.0,0.0,6.5,5.5,5.0,6.0,0.0,5.0,6.0,6.0,5.0,0.0,6.0,5.5,0.0,0.0,5.5,0.0,0.0,0.0,5.5,5.5,10.0,6.5,5.5,5.5,6.0,6.5,0.0,5.5,4.0,9.5,6.5
FELIPE,5.5,6.0,6.0,5.0,5.0,5.0,5.5,0.0,5.5,5.0,6.0,5.0,4.5,7.5,6.0,0.0,6.5,5.5,6.0,4.5,6.0,0.0,5.0,6.0,5.0,5.5,0.0,0.0,6.0,5.0,0.0,0.0,9.0,13.5,0.0,0.0,0.0,6.0
LAZZARI M,7.5,6.5,7.0,6.0,6.0,6.0,6.0,7.5,4.5,7.5,9.5,6.0,8.0,5.5,6.5,6.5,6.5,0.0,7.5,6.5,5.5,5.5,6.5,0.0,0.0,0.0,6.5,5.5,6.5,0.0,6.5,7.0,6.5,6.5,6.0,6.5,6.0,6.0
SIMIC L,0.0,0.0,0.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISSIROLI,6.0,5.5,7.0,5.0,6.0,6.0,5.0,6.0,5.5,5.0,5.5,6.0,6.0,6.0,5.0,0.0,6.0,6.0,5.5,5.5,5.0,5.5,0.0,6.0,5.5,5.5,5.5,6.0,6.5,5.0,5.0,6.0,6.5,6.0,6.0,0.0,0.0,6.5
EVERTON LUIZ,6.0,0.0,5.5,0.0,6.0,5.0,-0.5,5.5,6.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
SCHIATTARELLA,6.0,5.0,7.5,5.0,0.0,6.0,4.5,0.0,5.5,0.0,5.5,5.0,6.5,6.5,6.5,6.0,6.0,4.5,0.0,0.0,0.0,0.0,5.0,0.0,5.5,5.5,0.0,6.0,6.0,6.0,7.5,0.0,0.0,7.5,5.5,0.0,0.0,6.5
KURTIC,6.0,5.0,6.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,13.0,6.0,6.5,4.5,0.0,5.5,10.0,7.0,5.5,7.5,5.0,6.0,10.0,6.0,6.5,6.5,6.0,5.5,0.0,6.0,6.0,11.0,0.0,7.0,6.0,10.0
VALDIFIORI,6.0,5.5,0.0,0.0,6.0,0.0,0.0,7.5,0.0,5.5,5.5,0.0,0.0,5.5,0.0,6.0,0.0,6.0,5.0,5.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FARES,5.5,4.5,6.5,4.5,5.5,5.5,7.0,6.0,5.5,0.0,6.0,4.5,6.0,5.5,6.0,6.5,6.5,5.0,5.5,9.5,5.5,0.0,5.5,5.5,4.5,5.5,9.5,6.0,7.0,5.5,6.0,0.0,6.0,6.0,6.0,5.0,9.5,4.5
ANTENUCCI,10.0,5.5,6.0,5.0,5.5,0.0,2.0,0.0,5.5,9.5,10.0,5.5,6.0,5.5,5.0,5.0,0.0,5.5,5.5,6.0,5.5,0.0,5.5,6.0,0.0,0.0,6.0,5.0,0.0,9.5,0.0,9.5,6.0,6.0,6.0,6.0,5.5,5.5
PETAGNA,5.5,5.0,13.0,5.5,5.0,5.5,5.5,10.0,5.0,5.0,10.0,5.0,5.5,9.5,5.5,0.0,6.0,9.5,5.5,9.5,0.0,10.0,10.0,10.0,5.5,5.0,10.0,5.5,10.0,6.0,6.0,13.0,5.0,6.0,9.5,9.5,6.0,5.5
SEMPLICI,7.0,5.5,7.0,5.0,6.0,6.0,6.0,7.0,4.5,5.5,6.5,6.0,6.0,6.0,6.0,6.0,6.5,6.0,6.0,7.0,6.0,6.0,5.0,6.5,5.0,5.5,7.0,6.5,6.0,5.0,7.5,7.0,6.0,7.0,6.5,5.5,6.0,7.0
MANCINI G,6.0,6.5,0.0,0.0,0.0,6.0,5.5,5.5,12.0,10.0,10.0,5.5,5.5,0.0,6.5,5.5,5.5,10.0,10.5,5.0,0.0,6.0,0.0,5.5,7.0,6.0,6.0,6.5,6.5,6.0,6.5,4.5,6.0,6.0,0.0,6.0,0.0,0.0
PALOMINO,5.5,0.0,5.0,5.5,6.0,5.5,5.5,7.0,10.5,6.0,0.0,0.0,5.0,7.0,6.0,3.5,0.0,7.5,0.0,6.0,7.0,6.0,6.0,0.0,6.0,0.0,0.0,6.0,6.5,6.5,5.5,6.0,6.5,6.0,5.0,0.0,5.5,0.0
VALZANIA,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,5.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.5,5.5,11.0,6.0,5.5,6.0,6.5,5.5,5.5,6.0,5.5,0.0
ADNAN,6.0,5.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIGONI E,13.5,5.0,4.5,10.0,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DESTRO,5.5,0.0,4.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,6.5,11.0,0.0,0.0
OKWONKWO,-0.5,5.5,5.5,5.5,6.0,6.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAROSZYNSKI,4.0,0.0,0.0,0.0,0.0,0.0,6.0,4.5,6.0,5.5,0.0,0.0,0.0,0.0,6.0,6.0,5.5,0.0,6.0,5.0,5.0,0.0,5.5,5.5,6.5,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.5,6.0,0.0
MEGGIORINI,5.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,4.5,5.5,9.5,5.5,5.5,5.5,5.5,5.0,5.0,0.0,5.0,0.0,0.0,0.0,6.0,5.5,5.5,5.5,9.5,5.0,0.0,0.0,5.0,6.0,9.5,4.0,5.0,0.0,0.0,0.0
BIRSA,7.0,5.5,10.0,6.0,5.5,6.0,5.5,8.0,6.5,4.5,6.5,6.0,7.5,6.0,5.0,6.0,0.0,6.0,6.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,6.0,5.5,5.5,0.0,0.0,0.0,6.5,0.0
KIYINE,5.5,0.0,0.0,0.0,0.0,0.0,5.5,0.0,-0.5,5.5,6.0,6.5,6.5,0.0,0.0,5.5,5.0,6.0,5.0,0.0,5.5,0.0,0.0,6.0,0.0,6.0,0.0,0.0,5.0,6.0,7.0,6.5,0.0,0.0,5.5,0.0,0.0,0.0
TRAORE' HJ,0.0,0.0,6.0,0.0,5.5,5.5,6.0,0.0,4.5,5.5,6.5,6.5,6.0,5.0,6.0,7.0,5.5,6.0,6.5,5.5,6.0,5.5,0.0,0.0,6.0,0.0,6.5,6.0,6.0,6.0,6.5,9.0,6.0,6.5,8.5,7.0,9.5,0.0
MRAZ,10.0,6.0,0.0,5.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAFONT,4.5,7.0,0.0,7.0,3.0,6.5,4.0,5.5,3.0,4.5,5.0,7.5,3.0,2.0,5.5,7.5,5.0,7.5,3.0,6.0,4.5,8.0,5.0,2.0,3.5,0.0,0.0,5.0,4.5,5.0,7.0,4.0,5.0,5.5,5.5,5.0,7.0,0.0
NORGAARD,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,6.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DABO,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,7.5,0.0,5.0,0.0,5.5,6.0,0.0,6.0,0.0,6.0,4.5,6.0,4.5,5.5,0.0,5.0,5.5,0.0,0.0
EYSSERIC,7.5,6.5,5.0,6.0,0.0,0.0,6.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRIGHENTI,6.5,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,0.0,0.0,0.0,6.0,5.5,5.5,6.0,6.0,0.0
CRISETIG,6.0,0.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.5,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEGHETTO,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,6.0,6.5,5.5,6.5,4.5,5.5,5.5,6.5,4.5,6.0,9.0,6.5,6.0,0.0,6.0,0.0,0.0,0.0,6.0,6.5,5.5,6.0,5.5,5.5,5.5,7.5,5.0,6.5,0.0
CAMPBELL,6.0,0.0,5.0,5.5,5.0,5.5,7.0,7.5,7.5,5.5,5.5,5.5,7.0,4.0,5.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARCHETTI,5.5,0.0,6.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPOLLI,5.0,2.0,6.5,4.5,6.5,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HILJEMARK,6.5,5.0,5.0,5.0,6.0,6.0,5.0,0.0,0.0,0.0,5.5,6.0,5.5,6.0,9.5,6.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BALLARDINI,7.0,5.0,6.0,5.0,7.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SKRINIAR,6.0,6.5,6.0,7.0,4.0,0.0,6.5,7.0,6.5,6.5,4.5,6.5,6.0,6.0,6.0,5.5,6.5,6.0,6.5,6.5,6.0,6.0,5.5,5.5,4.5,0.0,6.5,5.0,6.0,6.5,6.5,6.0,6.0,6.0,6.0,5.0,6.5,0.0
VRSALJKO,6.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,5.5,0.0,5.5,0.0,0.0,5.5,6.5,6.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BENTANCUR,0.0,0.0,5.5,5.0,6.5,6.0,9.5,5.5,5.0,6.5,6.5,5.5,9.5,6.0,0.0,5.5,4.0,0.0,6.0,5.5,0.0,6.0,6.0,5.5,5.5,7.5,6.0,5.0,7.5,5.5,5.0,6.0,0.0,0.0,5.5,0.0,6.0,0.0
MATUIDI,6.5,10.0,6.5,0.0,10.0,6.5,6.0,6.0,7.5,6.0,6.5,6.0,6.0,6.5,6.5,5.5,0.0,6.0,6.5,5.0,7.5,6.5,0.0,6.0,6.0,10.0,0.0,5.5,6.0,0.0,0.0,6.0,5.5,5.0,6.0,5.5,0.0,0.0
WALLACE,6.5,5.5,5.5,6.5,5.0,0.0,5.0,0.0,0.0,6.5,0.0,4.5,6.0,5.0,5.5,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,0.0,0.0,0.0,0.0
LUCAS LEIVA,5.5,5.5,7.0,6.5,0.0,5.5,6.5,5.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,7.0,4.5,6.0,5.0,5.5,5.5,6.0,6.0,6.0,6.5,7.0,6.0,0.0,6.0,0.0,5.5,5.5,0.0,6.5,0.0,0.0
DURMISI,0.0,0.0,5.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.5,0.0,4.5,5.0,0.0,0.0,0.0,0.0,6.0,0.0
LULIC,5.0,7.0,6.5,7.5,5.5,6.5,6.0,6.5,5.0,5.5,5.5,5.5,5.0,5.5,5.5,9.5,9.5,6.5,5.5,5.0,5.5,6.0,6.5,5.5,6.0,5.5,10.0,6.0,5.0,9.5,5.5,0.0,5.0,0.0,6.5,5.5,5.0,0.0
CALABRIA,9.5,6.0,6.0,4.5,5.0,0.0,0.0,5.5,5.0,0.0,0.0,6.5,6.0,6.0,5.0,5.0,6.0,6.5,0.0,6.5,5.5,7.5,6.5,0.0,6.5,6.0,5.0,5.5,5.5,5.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIGLIA,5.0,6.5,5.5,5.5,6.0,6.0,6.5,5.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,5.5,5.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0
BONAVENTURA,9.5,6.5,5.0,10.0,6.0,6.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BORINI,7.5,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,5.5,9.5,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,5.5,5.5,10.0,5.5,6.0,6.0,0.0
OSPINA,4.0,2.5,0.0,5.0,0.0,3.0,8.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,7.5,0.0,0.0,0.0,0.0,7.5,0.0,0.0,7.0,0.0,4.0,5.0,3.5,0.0,0.0,0.0,5.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0
LUPERTO,6.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.5,0.0,0.0,5.5,0.0,0.0,5.5,6.5,0.0,5.5,0.0,4.5,0.0
PELLEGRINI LO,5.0,0.0,5.5,4.5,0.0,11.5,7.5,6.0,6.0,6.0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,7.5,7.5,5.5,5.5,0.0,6.0,10.0,5.5,0.0,0.0,0.0,6.0,6.0,6.5,6.0,6.5,5.5,6.0,0.0,6.5,0.0
NZONZI,6.0,5.0,6.0,0.0,6.5,6.0,9.5,5.5,5.5,5.5,6.5,5.5,6.5,5.0,5.5,5.5,6.0,6.0,0.0,7.0,0.0,7.5,6.0,5.0,0.0,6.5,5.0,5.0,6.0,0.0,0.0,6.5,6.0,6.0,6.5,6.0,0.0,0.0
BERESZYNSKI,5.0,8.0,6.0,6.5,5.0,6.0,6.0,5.5,5.5,4.5,4.5,5.0,5.5,4.5,0.0,0.0,0.0,0.0,0.0,6.0,5.5,6.0,5.0,0.0,7.5,5.0,5.0,0.0,4.5,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0
COLLEY,5.0,0.0,6.5,0.0,6.5,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,5.5,0.0,0.0,7.0,6.5,0.0,7.0,6.0,5.5,0.0,6.5,6.0,5.5,5.5,7.0,6.0,0.0,6.0,0.0,4.5,3.0,0.0,6.0,6.5,0.0
JANKTO,5.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.5,0.0,6.0,0.0,0.0,0.0,0.0,4.5,0.0,4.5,0.0,0.0,5.0,6.0,0.0,6.0,0.0,5.5,5.5,5.5,0.0,6.5,6.5,5.5,6.0,0.0,0.0
SAPONARA,6.5,7.5,0.0,0.0,0.0,0.0,0.0,6.0,11.5,5.0,0.0,6.0,0.0,9.5,0.0,7.5,5.5,6.0,6.5,8.0,6.0,5.0,5.5,6.0,6.0,6.0,0.0,6.0,0.0,5.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0
MARLON,4.0,0.0,6.0,5.5,6.0,5.0,5.5,5.5,9.0,6.5,5.5,5.0,6.0,5.5,6.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOCATELLI M,5.5,7.5,5.5,6.5,0.0,5.5,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.5,6.0,7.5,5.0,6.0,10.0,7.5,6.5,5.0,0.0,6.0,0.0,5.5,5.5,11.0,4.5,6.0,5.0,0.0,-0.5,5.0,6.5,6.0,0.0
LJAJIC,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANSALDI,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,10.5,5.5,5.5,6.0,0.0,6.5,10.0,7.5,5.5,8.0,6.5,6.0,7.0,6.0,6.0,6.0,7.0,5.5,6.5,10.0,7.0,6.0,6.0,0.0,0.0,0.0
LUKIC,0.0,0.0,0.0,0.0,6.0,0.0,5.5,5.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,-0.5,0.0,5.5,0.0,6.0,6.5,6.0,6.0,6.0,5.0,0.0,6.0,6.0,-0.5,0.0,0.0,0.0,6.5,9.5,5.5,5.5,10.0,0.0
OPOKU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,4.5,4.5,0.0,0.0,6.0,0.0,0.0,3.5,0.0,0.0,6.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D'ALESSANDRO,5.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,6.5,5.5,6.0,6.5,4.5,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.5,5.5,5.5,6.0,6.0,6.0,0.0
SRNA,7.5,6.0,5.5,6.0,6.5,6.0,6.0,0.0,6.5,6.0,6.5,6.5,5.5,5.0,0.0,0.0,7.5,5.0,6.5,5.0,0.0,5.0,0.0,6.0,8.0,5.0,0.0,0.0,4.5,0.0,0.0,6.0,5.5,0.0,0.0,6.0,5.5,0.0
KLAVAN,5.5,6.5,6.0,5.0,6.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,6.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.0,0.0,0.0,5.5,5.5,5.5,0.0
PADOIN,7.5,6.5,5.0,0.0,6.0,0.0,6.0,6.5,6.0,5.5,5.5,0.0,5.5,5.0,5.5,5.0,6.0,0.0,6.0,5.5,5.0,5.5,6.0,5.5,0.0,6.0,6.0,0.0,6.0,0.0,5.0,6.0,0.0,5.5,5.0,0.0,6.0,0.0
BRADARIC,5.5,6.0,6.5,5.5,6.0,5.5,6.5,5.5,6.0,2.0,5.0,0.0,4.5,5.5,6.0,5.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,6.0,4.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.5,5.5,0.0
DESSENA,6.5,5.0,0.0,0.0,0.0,5.0,5.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COSTA F,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0
BERISHA E,0.0,4.5,0.0,0.0,7.0,0.0,0.0,0.0,7.0,5.5,4.0,3.0,4.0,5.0,7.5,3.5,4.5,4.0,7.0,3.0,7.0,5.0,2.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE MAIO,0.0,5.5,5.5,6.0,0.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,6.0,3.5,0.0,6.0,6.0,5.0,5.5,6.5,6.0,6.0,5.5,6.0,6.5,6.5,5.5,6.0,10.0,0.0
BARBA,0.0,5.5,5.5,5.5,5.5,5.0,4.5,3.0,0.0,0.0,6.5,5.0,6.0,6.5,6.0,6.0,5.5,6.0,0.0,5.5,5.0,4.5,6.0,6.0,5.0,6.0,6.5,5.0,5.0,5.5,5.5,7.0,5.0,0.0,0.0,4.0,0.0,0.0
MAIETTA,0.0,6.5,0.0,5.0,6.0,6.0,6.0,4.5,6.5,4.5,5.0,4.5,5.0,6.5,5.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.0,6.5,4.5,0.0,6.0,0.0,0.0,0.0,6.5,6.0,0.0
CAPUANO,0.0,5.0,0.0,5.5,4.5,5.5,0.0,6.0,7.0,6.0,6.0,5.0,6.0,5.0,5.0,0.0,0.0,4.0,0.0,5.0,6.0,6.5,4.5,5.0,6.5,5.5,5.0,0.0,6.0,6.0,5.0,6.0,0.0,0.0,5.5,0.0,6.5,0.0
