,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37
CALDIROLA,14.0,6.0,4.5,5.0,5.0,4.5,6.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,0.0,0.0,6.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
BARBA,0.0,0.0,0.0,0.0,0.0,6.0,6.5,5.0,6.0,6.0,6.0,6.0,6.5,5.5,6.0,5.5,4.5,5.5,5.0,6.5,6.0,7.0,5.5,0.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
LETIZIA,10.0,6.5,5.0,6.0,6.0,4.5,5.5,10.0,6.5,6.5,6.5,6.5,10.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
IONITA,6.0,5.5,6.0,5.5,5.5,5.0,5.5,5.0,6.0,5.5,5.5,5.5,6.0,6.0,5.5,5.5,5.0,6.0,5.5,5.5,0.0,6.0,5.5,5.0,5.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
SCHIATTARELLA,5.5,5.0,6.0,6.0,5.0,4.0,6.5,6.5,0.0,7.0,8.5,0.0,6.5,6.0,7.5,5.5,0.0,0.0,5.5,6.0,6.0,5.5,6.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
DABO,5.5,6.0,6.5,6.0,5.5,5.0,0.0,0.0,0.0,6.0,0.0,0.0,6.5,0.0,0.0,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
HETEMAJ,0.0,6.0,0.0,0.0,0.0,0.0,5.5,5.5,6.0,5.5,6.0,7.5,0.0,6.0,6.5,6.0,5.5,6.0,5.5,0.0,6.0,6.0,6.0,5.5,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
INSIGNE R.,5.5,0.0,6.5,10.0,5.0,5.0,8.0,5.5,6.0,6.0,5.5,9.5,7.0,6.0,7.5,6.0,5.0,0.0,0.0,6.0,6.0,6.0,5.5,5.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
TUIA,0.0,5.5,0.0,6.0,4.5,0.0,0.0,6.0,6.5,5.0,4.5,6.0,5.5,5.0,10.0,0.0,5.0,5.5,0.0,5.5,5.0,0.0,6.0,6.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
CAPRARI,7.0,5.0,10.0,5.5,5.5,0.0,0.0,5.5,5.0,6.5,6.0,5.5,11.5,2.0,5.5,0.0,5.5,6.0,5.5,10.0,6.5,6.0,5.5,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
MONCINI,5.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
LAPADULA,6.0,10.0,6.0,7.5,10.0,5.5,6.0,5.5,5.5,5.0,4.5,5.5,6.0,6.0,6.5,5.0,5.0,10.0,5.0,5.5,6.0,6.0,5.5,5.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5
INZAGHI F,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
CALDARA,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUTALO,5.0,0.0,0.0,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HICKEY,6.5,5.0,5.0,6.5,6.0,0.0,6.5,6.0,4.5,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DENSWIL,0.0,6.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLI,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEDEL,7.0,6.5,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,5.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMRABAT,5.5,5.5,6.0,6.0,6.0,6.0,6.0,5.0,5.5,4.5,6.5,6.0,6.5,6.0,6.0,6.5,5.0,6.0,6.0,5.5,0.0,5.5,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARCHETTI,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MASIELLO,3.5,0.0,6.0,0.0,0.0,5.5,5.5,0.0,6.0,5.5,5.5,4.0,5.5,6.0,4.5,6.0,6.5,6.0,6.0,0.0,6.5,5.5,0.0,6.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PELLEGRINI LU.,5.0,2.5,0.0,5.5,6.0,6.0,6.0,6.0,5.0,6.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D'AMBROSIO,9.5,0.0,4.5,10.0,0.0,0.0,5.0,0.0,0.0,10.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASTONI,5.5,6.5,0.0,6.0,0.0,5.5,5.0,6.5,6.5,6.0,5.5,5.5,5.0,6.5,5.5,5.0,8.0,5.0,6.0,6.5,6.0,6.0,6.5,6.5,7.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAINGGOLAN,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,6.0,6.0,6.0,5.0,6.0,6.5,6.5,6.0,10.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARTHUR,6.0,0.0,6.0,6.0,6.5,0.0,6.0,5.5,0.0,0.0,6.0,0.0,0.0,6.0,6.0,6.0,0.0,9.0,6.5,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MORATA,5.0,0.0,10.0,6.0,11.5,6.0,6.5,8.5,0.0,6.5,4.5,13.0,5.5,0.0,0.0,0.0,4.5,6.0,7.5,7.5,5.0,6.0,0.0,10.0,15.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAROLO,0.0,6.5,4.5,0.0,5.5,0.0,7.0,5.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,-0.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CORREA,5.5,5.5,5.0,5.5,5.5,7.5,10.0,5.5,0.0,5.5,5.0,0.0,6.5,0.0,0.0,0.0,0.0,7.0,10.0,5.5,6.0,6.5,5.5,0.0,9.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAFAEL LEAO,-0.5,13.5,8.0,8.5,6.0,6.5,0.0,0.0,0.0,6.0,4.5,10.0,5.5,9.5,7.5,9.5,0.0,6.0,6.5,7.5,5.5,6.0,5.5,5.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COLOMBO,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MERET,7.0,0.0,0.0,5.0,0.0,0.0,3.0,7.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,2.5,0.0,0.0,8.0,1.5,7.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAKSIMOVIC,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.5,5.5,5.5,5.5,0.0,5.0,0.0,5.0,7.0,5.5,0.0,2.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GHOULAM,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KUMBULLA,5.5,6.5,6.0,9.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,5.0,0.0,6.0,0.0,0.0,4.5,5.5,5.5,0.0,0.0,0.0,6.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRUNO PERES,5.5,0.0,6.0,5.5,6.0,7.5,0.0,0.0,0.0,0.0,5.0,5.5,6.0,5.5,5.5,6.0,6.0,7.0,0.0,6.0,0.0,6.0,6.0,5.5,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZEKO,5.0,5.5,13.5,10.0,6.0,0.0,0.0,5.0,5.5,10.0,6.0,9.5,10.0,10.0,0.0,5.5,4.5,0.0,0.0,5.5,6.0,6.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CANDREVA,8.0,6.5,6.5,0.0,6.0,5.5,8.0,11.5,6.0,5.5,0.0,0.0,7.5,5.5,10.0,9.5,9.5,6.0,5.5,6.0,7.5,6.5,5.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GABBIADINI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RICCI F.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAORE' HJ.,6.0,0.0,5.0,0.0,6.5,5.5,6.0,6.0,6.0,0.0,9.5,5.5,10.5,6.0,6.0,7.5,5.5,5.5,6.5,6.5,6.0,6.0,5.5,0.0,5.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MURRU,5.0,7.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,5.5,0.0,6.0,5.5,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEGRE,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,6.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARSLAN,6.5,5.5,4.5,5.5,5.0,6.0,5.5,9.5,6.0,0.0,6.0,0.0,5.5,0.0,10.0,5.5,5.5,5.0,6.0,5.5,5.5,5.5,6.0,7.0,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAWIDOWICZ,0.0,0.0,0.0,0.0,6.0,6.0,5.5,6.0,5.5,6.0,5.0,6.5,6.0,6.5,6.0,6.0,5.5,6.5,4.5,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAVILLI,9.5,5.5,5.5,10.0,0.0,0.0,0.0,5.5,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COLLEY E.,6.0,6.5,6.0,6.0,0.0,5.5,5.5,6.0,6.0,5.5,5.5,6.0,5.0,5.5,0.0,6.5,6.0,0.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAVOLETTI,0.0,0.0,5.0,6.0,6.0,0.0,0.0,10.0,7.0,4.5,0.0,4.5,0.0,0.0,7.0,-0.5,0.0,0.0,6.0,5.5,0.0,0.0,10.5,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DESPODOV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEREIRA P.,5.5,6.0,5.5,5.5,5.5,5.0,5.5,6.0,5.5,7.5,6.0,5.5,6.0,5.5,5.0,7.0,7.0,7.0,5.0,5.0,5.5,5.5,5.5,5.5,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VULIC,6.0,6.0,6.5,6.0,7.0,5.5,5.5,5.5,5.5,0.0,0.0,5.5,6.0,0.0,5.5,5.5,10.0,5.5,0.0,5.5,6.0,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RECA,6.0,5.5,5.5,7.0,6.0,6.0,5.5,5.5,5.0,10.0,5.0,6.5,7.0,4.0,5.5,5.5,0.0,6.0,5.0,0.0,6.0,5.5,6.0,6.0,9.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMPROTA,6.0,5.5,5.5,5.5,5.0,4.0,10.0,5.5,5.5,5.5,6.0,6.0,5.5,6.0,5.5,6.0,5.5,6.0,3.0,6.0,0.0,0.0,0.0,6.0,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAU,7.5,7.5,0.0,5.5,0.0,4.5,5.5,6.0,5.5,6.0,0.0,10.0,0.0,0.0,10.0,9.5,3.5,0.0,0.0,6.0,6.0,0.0,5.5,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAPONARA,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BANI,0.0,5.5,6.0,6.0,0.0,5.0,5.5,4.5,5.5,5.5,6.5,5.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRISCITO,0.0,6.0,0.0,0.0,5.0,5.5,0.0,0.0,0.0,0.0,0.0,6.0,10.0,7.0,5.5,6.0,6.5,6.5,7.0,6.5,5.5,6.0,0.0,6.5,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROVELLA,0.0,5.0,6.0,6.0,6.5,6.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARIGINI,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCAMACCA,0.0,9.5,5.5,0.0,10.5,7.0,5.5,5.0,6.0,5.5,6.5,6.0,5.5,5.5,6.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,5.5,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FARES,0.0,5.5,6.0,7.5,6.0,5.0,5.5,4.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALDINI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAUGE,0.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,6.5,5.0,5.5,5.0,0.0,0.0,5.5,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARLES PEREZ,0.0,6.0,10.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REGINI,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palumbo A.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASKILDSEN,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PELUSO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SINGO,0.0,6.0,0.0,6.0,6.0,6.0,6.0,7.5,6.5,5.5,3.0,0.0,6.5,10.0,5.5,6.0,6.5,8.0,6.0,6.5,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYANCO,0.0,6.5,4.5,5.5,5.5,6.0,5.5,5.5,4.5,5.0,5.5,5.0,0.0,6.0,6.0,5.5,5.5,6.0,4.5,0.0,0.0,0.0,6.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RODRIGUEZ R.,0.0,5.5,5.5,5.0,4.5,5.0,0.0,5.5,6.0,5.5,0.0,5.5,6.0,6.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOJAK,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,5.0,0.0,11.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOLINA N.,0.0,6.0,0.0,5.5,0.0,0.0,0.0,6.0,0.0,0.0,5.5,0.0,0.0,6.0,7.5,5.0,0.0,0.0,0.0,7.5,6.0,6.5,5.5,7.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEREYRA,0.0,6.5,6.5,5.5,6.0,6.0,7.5,7.5,9.5,8.5,6.0,5.5,5.5,5.5,10.0,6.5,5.5,6.0,7.0,6.5,0.0,5.5,0.0,6.5,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAZOVIC,0.0,5.5,6.5,6.0,9.0,6.0,0.0,0.0,6.0,0.0,5.0,5.5,6.0,6.5,0.0,0.0,5.0,8.0,5.0,6.0,6.5,6.5,8.0,7.5,5.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SALCEDO E.,0.0,5.5,0.0,0.0,0.0,0.0,6.0,5.5,5.5,7.0,5.5,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GODIN,0.0,8.0,6.0,5.0,5.5,6.5,0.0,0.0,0.0,0.0,0.0,6.5,5.5,0.0,0.0,6.0,5.0,5.5,6.0,6.5,7.0,5.0,7.0,6.5,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAMONI,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IAGO FALQUE,0.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILICIC,0.0,0.0,5.0,5.5,5.5,0.0,5.0,5.5,5.5,0.0,0.0,13.0,7.0,8.0,8.0,12.5,5.5,10.5,6.0,10.0,5.0,0.0,6.0,11.5,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBAYE,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEZZELLA GER.,0.0,0.0,10.0,6.0,0.0,0.0,6.0,5.0,6.0,4.5,6.5,6.5,6.5,5.5,5.5,6.0,4.5,6.0,5.5,5.5,5.5,6.5,6.0,5.0,6.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGOR,0.0,0.0,5.0,0.0,0.0,6.0,6.5,0.0,0.0,0.0,6.0,5.5,6.0,5.0,6.0,5.0,4.0,5.0,6.0,5.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PULGAR,0.0,0.0,6.0,0.0,6.0,6.0,5.0,5.0,5.5,6.0,5.5,0.0,6.0,0.0,0.0,6.0,5.5,0.0,6.0,5.0,5.5,6.0,6.0,5.5,6.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALLEJON,0.0,0.0,6.0,5.5,5.0,0.0,0.0,5.5,5.5,6.0,0.0,6.0,0.0,0.0,6.5,7.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EBOA EBONGUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
