,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37
EL KADDOURI,0.0,0.0,6.0,0.0,0.0,0.0,5.5,0.0,6.0,0.0,5.0,6.0,5.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,6.0,7.5,6.0,7.5,0.0,0.0,0.0,0.0,5.5
HIGUAIN,13.5,5.0,14.0,5.5,12.0,8.0,10.5,10.5,10.5,5.5,10.5,10.0,14.0,13.5,5.5,13.5,6.0,14.0,14.0,9.5,10.0,10.0,10.0,5.0,5.5,10.0,10.0,10.0,14.0,8.0,0.0,0.0,0.0,5.5,14.0,10.5,18.0,5.5
MERTENS,0.0,6.0,0.0,4.5,5.5,6.0,7.5,5.5,10.0,6.5,6.0,0.0,0.0,6.5,6.0,6.5,6.0,6.5,6.0,10.0,8.5,5.5,6.0,5.5,6.0,6.5,6.5,6.5,6.0,5.0,0.0,5.0,19.0,4.5,5.5,6.0,7.5,5.5
INSIGNE,8.0,9.5,11.5,5.5,10.0,15.0,10.0,5.5,6.5,6.5,6.0,11.0,5.5,7.0,5.0,5.5,11.5,0.0,8.0,10.0,11.5,8.0,5.5,5.0,9.5,6.0,6.5,6.0,5.5,5.0,9.5,5.0,6.0,6.0,6.0,5.5,6.0,5.5
CALLEJON,5.5,6.0,6.5,0.0,6.0,5.0,6.0,6.5,6.0,5.5,6.5,5.5,6.0,5.0,5.5,5.5,7.5,7.5,11.5,6.5,14.0,10.5,6.5,5.0,5.5,5.5,10.0,5.5,6.0,5.5,10.5,5.0,6.5,5.5,8.0,10.0,6.5,0.0
GABBIADINI,0.0,8.5,9.5,5.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,6.0,10.0,4.5,13.5,0.0,0.0,0.0,0.0,5.5
SARRI,5.5,5.5,8.0,5.5,8.0,7.5,7.5,7.0,8.0,6.0,7.0,7.0,7.0,5.0,5.5,7.0,5.5,8.0,7.0,7.5,7.5,7.0,6.0,6.5,5.0,6.5,7.5,6.5,7.0,4.0,0.0,5.0,7.5,5.5,6.5,6.5,7.0,4.5
SORRENTINO,7.5,4.0,3.0,0.0,4.0,1.5,8.5,6.5,4.5,0.0,8.0,6.0,2.0,3.5,4.5,3.5,3.0,8.5,1.5,6.0,5.0,5.0,4.5,3.5,0.0,0.0,3.0,6.0,7.0,2.5,3.5,2.0,4.0,8.0,7.0,7.0,5.5,8.0
EL KAOUTARI,7.0,4.0,5.5,6.0,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
GONZALEZ G,7.0,3.5,4.0,4.5,6.5,8.0,5.5,6.0,5.5,0.0,6.0,6.5,6.0,4.5,5.0,4.5,0.0,7.5,3.5,6.5,5.5,5.5,5.5,2.5,4.5,6.0,4.0,7.0,6.5,0.0,5.5,4.5,5.0,6.5,0.0,5.0,5.0,6.5
LAZAAR,5.5,7.0,4.5,5.5,6.0,6.0,6.5,6.0,5.5,0.0,5.0,6.0,5.0,6.0,6.0,5.5,5.5,5.5,5.0,9.5,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.5,5.0,5.0,4.5,6.0,0.0,0.0,0.0,6.5,6.0
RISPOLI,5.5,6.0,0.0,5.5,4.5,0.0,6.0,6.5,5.0,0.0,6.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,6.5,5.5,9.0,6.0
VITIELLO,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.5,0.0,0.0,0.0,4.0,0.0,4.5,0.0,7.0,0.0,0.0,5.0
DAPRELA',0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HILJEMARK,6.0,9.5,13.5,5.0,5.0,5.5,6.0,5.5,5.5,0.0,6.0,5.0,5.0,5.5,8.0,5.0,5.5,6.0,5.0,11.5,6.5,5.0,6.0,4.5,5.5,5.5,5.5,5.0,5.5,6.0,4.5,4.5,6.0,6.5,6.0,6.0,5.5,6.5
CHOCHEV,0.0,0.0,5.5,0.0,5.0,4.5,6.0,0.0,0.0,0.0,6.0,5.5,5.5,6.0,8.0,5.0,5.5,6.0,0.0,6.0,6.0,5.0,5.5,5.0,0.0,4.5,5.5,5.0,0.0,0.0,0.0,5.5,5.0,0.0,0.0,0.0,0.0,5.5
JAJALO,5.0,5.5,5.0,5.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,6.0,5.5,4.5,6.5,6.0,5.0,5.5,5.5,5.5,6.0,4.5,0.0,0.0,5.0,0.0,0.0,5.5,6.0,4.5,3.5,5.5,5.0,6.0,0.0,6.0,0.0,6.0
QUAISON,5.5,7.0,7.5,5.5,5.0,7.5,0.0,5.5,5.5,0.0,6.0,0.0,5.0,6.0,0.0,5.5,0.0,0.0,0.0,11.5,5.5,5.5,5.5,5.5,0.0,5.5,5.5,5.5,6.0,5.5,4.5,0.0,6.5,5.5,6.0,6.0,0.0,5.5
RIGONI,9.5,0.0,0.0,4.5,0.0,5.5,6.5,6.0,5.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,5.5,5.5,6.0,0.0,5.0,6.0,4.5,6.0,5.5,10.0,10.0,5.5,10.5,6.0,5.5,6.0,0.0,0.0,6.5,6.0,5.5
VAZQUEZ,8.0,5.5,5.5,5.5,6.5,6.5,9.5,6.5,5.5,0.0,6.0,6.5,5.5,0.0,10.0,5.0,6.5,9.5,6.0,6.0,6.0,5.0,11.5,6.5,4.5,5.5,9.5,6.5,6.5,5.0,0.0,6.0,10.0,6.5,10.5,6.0,10.0,7.0
TRAJKOVSKI,6.0,6.0,5.5,5.0,6.5,4.5,0.0,0.0,0.0,0.0,0.0,4.5,5.0,5.0,10.5,6.0,6.0,5.5,0.0,9.5,5.0,5.5,7.5,6.0,5.5,6.0,0.0,0.0,5.0,5.0,5.5,5.0,5.0,9.5,5.5,5.0,5.0,6.0
IACHINI,7.0,6.0,4.0,3.0,5.5,4.5,6.5,6.5,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5
SZCZESNY,6.0,8.0,0.0,0.0,0.0,4.0,4.5,4.5,5.0,5.0,7.5,3.5,0.0,5.5,8.0,7.5,2.0,5.0,5.5,5.0,5.0,8.0,6.0,5.0,7.0,4.5,5.0,5.5,4.5,5.0,5.0,2.0,4.0,8.0,4.5,8.0,5.5,5.5
CASTAN,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
MANOLAS,6.0,6.5,5.5,3.0,10.0,4.5,6.5,7.0,8.0,6.0,7.0,5.0,5.5,5.5,6.5,6.0,4.5,5.5,6.0,5.5,5.5,0.0,6.0,6.0,7.0,6.0,7.0,6.0,5.0,6.5,7.0,4.5,10.5,6.0,5.0,6.0,6.0,6.0
TOROSIDIS,0.0,0.0,5.5,0.0,0.0,5.5,6.0,5.0,0.0,0.0,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
DE ROSSI,6.0,5.5,6.0,5.5,5.5,5.5,10.0,5.5,0.0,0.0,0.0,0.0,5.5,6.0,5.5,6.5,0.0,6.0,8.0,5.5,5.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,4.0,0.0,0.0,6.5,6.0,6.0,6.5
FLORENZI,6.0,7.0,6.0,5.5,0.0,11.5,6.0,7.0,6.5,5.5,6.0,6.5,5.0,4.5,5.0,9.5,9.5,5.5,6.0,5.0,0.0,0.0,10.0,6.0,6.5,0.0,6.5,10.0,5.5,10.0,6.0,7.0,5.0,6.0,0.0,6.0,6.5,10.0
NAINGGOLAN,7.0,6.0,5.5,5.0,6.0,6.0,6.5,6.0,7.0,5.5,8.0,6.0,5.0,5.0,5.5,6.0,0.0,5.5,10.0,5.0,10.0,4.0,0.0,6.5,7.0,6.0,6.0,5.5,10.0,7.0,0.0,9.5,6.5,10.0,6.5,10.0,7.0,6.5
PJANIC,10.0,0.0,7.5,7.5,10.5,10.0,11.0,7.5,10.5,4.0,0.0,10.0,6.0,9.0,5.5,5.0,0.0,6.0,6.0,5.0,9.5,8.0,3.5,6.0,8.0,9.5,7.5,6.5,6.0,6.5,5.5,0.0,6.0,5.5,0.0,11.5,8.0,6.0
KEITA S,6.5,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,5.5,0.0,10.0,6.5,6.5,5.0,5.0,6.0,0.0,0.0,5.5,6.0,0.0,0.0,0.0,6.0
IAGO FALQUE,7.5,9.5,5.5,5.5,0.0,6.0,5.5,0.0,6.0,5.5,6.0,0.0,4.5,4.5,5.0,6.0,9.5,5.5,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5
IBARBO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GERVINHO,0.0,5.0,0.0,5.5,10.5,14.0,7.0,10.5,10.0,6.5,10.5,0.0,0.0,5.5,0.0,5.5,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
SALAH,6.5,6.0,9.5,9.5,10.0,6.5,10.0,8.5,0.0,5.0,6.0,0.0,0.0,0.0,5.0,6.0,5.0,6.0,5.5,5.0,5.0,10.0,6.0,11.5,14.0,6.0,14.5,7.5,6.5,6.5,10.5,6.5,6.0,7.5,9.5,5.5,10.5,5.5
DZEKO,9.5,5.0,5.5,5.5,5.5,0.0,0.0,5.5,6.5,4.5,10.0,9.5,5.0,5.0,5.5,3.0,0.0,0.0,4.5,5.0,5.5,0.0,5.5,10.0,14.5,0.0,0.0,9.5,5.0,10.0,5.5,4.0,6.0,0.0,7.5,0.0,0.0,6.0
GARCIA,7.5,6.5,5.5,5.0,7.0,7.0,7.0,6.5,7.5,5.5,7.0,6.0,4.0,5.0,6.5,6.5,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
VIVIANO,4.0,7.5,4.0,6.0,4.0,5.5,4.0,5.0,5.0,0.0,5.0,5.5,1.0,3.0,5.0,7.5,5.0,3.5,5.0,2.0,3.0,4.0,4.0,7.0,3.0,7.5,7.5,5.0,9.5,6.0,8.0,5.5,12.0,9.5,4.5,2.0,0.0,8.0
CASSANI,5.5,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,5.5,5.5,5.0,0.0,3.5,0.0,6.5,6.0,6.0,6.0,6.5,7.0,5.0,0.0,6.0,0.0,6.0,6.0,6.0,5.5,4.5,0.0,8.0
CODA,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
REGINI,6.0,4.5,4.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,6.5,6.5,5.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
SILVESTRE,5.0,6.5,5.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,5.0,5.5,5.0,4.0,0.0,0.0,0.0,0.0,5.5,0.0,5.5,0.0,5.5,5.0,5.5,5.5,6.0,0.0,5.0,0.0,0.0,6.0,6.5,5.5,0.0,4.5,3.5,5.5
BARRETO E,6.0,5.0,6.0,6.0,6.5,5.5,0.0,6.0,6.0,0.0,5.0,6.0,5.0,5.0,5.0,6.0,5.5,5.0,5.0,4.0,5.5,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.5,5.5,6.5,6.0,0.0,0.0,5.0,6.0
IVAN,0.0,6.0,5.0,6.5,0.0,0.0,5.5,6.0,0.0,0.0,5.5,0.0,6.0,0.0,5.0,9.5,0.0,6.0,0.0,0.0,4.5,6.5,5.5,5.5,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
SORIANO,5.5,10.0,5.5,6.0,9.5,6.5,5.0,11.5,4.5,0.0,4.5,5.5,5.0,4.5,5.0,10.0,14.0,5.5,7.0,0.0,5.5,10.0,5.0,5.5,6.0,6.0,10.0,5.5,5.0,6.0,6.0,5.5,5.5,6.0,6.5,4.5,6.0,6.0
FERNANDO,6.0,5.5,4.5,6.0,5.0,5.0,0.0,6.5,8.0,0.0,5.0,5.0,4.0,5.0,5.5,6.0,6.0,6.0,6.0,5.0,6.0,0.0,6.5,5.5,5.5,10.0,6.0,6.0,4.0,5.5,9.5,5.0,7.0,10.0,5.5,5.0,0.0,10.0
WSZOLEK,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,6.0,5.0,8.0,5.0,5.5,7.0,6.5,5.5,8.0,6.0,7.5,6.5,5.5,6.0,6.5,5.0,6.0,5.5,0.0,5.0,6.0,6.5,6.5,3.5,0.0
EDER,13.5,10.0,5.5,10.0,5.5,6.5,5.0,11.5,10.0,0.0,4.0,5.5,9.0,5.0,0.0,0.0,10.0,5.0,5.5,9.5,5.5,6.0,5.5,5.0,5.5,0.0,0.0,5.5,5.5,0.0,0.0,0.0,5.5,9.5,5.5,5.5,5.5,13.5
MURIEL,6.5,7.5,4.5,6.0,5.0,10.0,4.5,11.5,5.5,0.0,5.5,5.0,5.0,0.0,6.0,7.5,6.0,5.5,5.5,0.0,10.0,11.0,5.5,5.5,7.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.5,6.0,4.5,0.0,0.0,14.0
CASSANO,0.0,0.0,0.0,6.0,5.5,5.5,6.5,0.0,6.0,0.0,0.0,5.5,0.0,6.0,5.0,8.0,9.5,10.0,6.0,5.5,0.0,0.0,6.5,6.0,0.0,0.0,10.5,6.5,5.0,0.0,7.5,0.0,0.0,0.0,5.5,6.0,0.0,6.0
ZENGA,6.5,7.0,4.5,7.5,5.0,6.5,5.0,7.5,6.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
CONSIGLI,7.5,8.0,3.5,7.0,5.0,5.0,5.5,5.0,0.0,6.5,7.0,4.0,5.5,5.0,0.0,5.5,3.0,8.5,2.5,5.0,8.0,4.5,4.0,5.0,4.5,7.5,7.0,5.5,6.0,5.0,5.0,-1.0,7.0,5.0,7.0,7.5,5.0,5.0
VRSALJKO,6.5,4.0,0.0,6.0,6.0,4.5,6.5,6.0,6.5,5.5,6.0,5.5,6.5,7.0,0.0,7.5,6.0,6.5,5.5,0.0,6.5,5.5,6.0,6.5,7.0,6.5,8.0,5.0,6.0,5.5,5.5,5.5,6.5,5.5,6.5,6.0,0.0,6.5
CANNAVARO,5.5,6.0,6.0,6.0,5.5,5.5,6.0,4.5,6.0,0.0,0.0,5.0,6.0,6.5,0.0,6.0,6.0,5.5,0.0,5.5,0.0,5.0,0.0,6.0,7.5,6.5,6.5,0.0,0.0,6.0,5.5,5.0,5.5,6.0,6.0,5.0,6.0,5.5
ACERBI,7.0,6.5,6.5,6.0,0.0,0.0,6.5,5.5,7.0,6.5,7.0,9.5,6.5,9.5,0.0,5.5,6.0,7.0,5.5,5.0,7.0,6.0,5.5,6.0,6.0,7.0,7.0,5.5,6.0,10.0,6.0,6.0,6.0,6.5,6.5,6.5,6.0,6.5
PELUSO,6.0,5.0,5.5,0.0,5.0,4.5,6.0,6.0,6.0,0.0,5.5,6.0,5.5,6.5,0.0,6.0,6.0,7.0,5.5,5.5,0.0,5.0,6.0,4.5,4.5,6.0,6.0,5.5,7.5,6.5,5.5,4.5,6.0,9.0,0.0,5.5,6.0,6.0
DUNCAN,6.0,4.5,5.5,0.0,6.5,6.5,0.0,0.0,6.0,5.0,0.0,6.5,0.0,0.0,0.0,0.0,6.5,7.0,5.5,5.0,5.5,5.0,6.0,6.5,6.0,6.5,10.5,5.5,6.0,7.0,4.5,5.5,6.0,8.0,6.5,6.0,7.5,6.5
MAGNANELLI,6.5,10.0,5.5,6.0,5.0,5.5,7.0,5.5,6.5,0.0,6.5,5.5,6.0,0.0,0.0,0.0,6.5,6.0,6.5,0.0,6.0,5.0,6.5,6.5,6.5,5.5,7.0,5.5,6.0,6.0,5.5,5.5,6.0,6.5,6.0,6.0,5.0,5.5
MISSIROLI,5.5,6.0,6.5,6.0,7.0,5.5,10.0,6.0,6.5,5.5,6.0,5.5,7.0,6.5,0.0,5.5,0.0,6.5,6.0,0.0,0.0,0.0,10.0,5.5,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.5
BERARDI,0.0,0.0,0.0,6.0,5.0,0.0,10.0,9.5,6.0,5.0,7.0,3.5,0.0,0.0,0.0,0.0,6.0,9.5,0.0,5.0,9.5,2.0,7.0,5.0,12.0,10.0,7.0,0.0,0.0,6.0,6.0,9.0,1.5,7.5,6.5,6.5,0.0,7.5
FLORO FLORES,10.0,10.0,7.5,0.0,6.5,5.0,0.0,5.5,0.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,5.5,6.0,0.0,0.0,0.0,0.0,5.0,5.5,5.5,0.0,5.5,5.5,6.0,5.0,5.5,5.5,10.5,5.0,6.5,6.0,6.0,10.0
DEFREL,6.5,5.0,9.5,6.0,10.0,4.5,6.0,5.0,6.5,5.5,5.0,5.0,5.5,6.0,0.0,0.0,6.0,6.5,0.0,6.0,5.5,0.0,9.5,0.0,14.0,10.0,3.5,0.0,5.0,11.5,5.0,6.5,6.5,0.0,0.0,5.0,7.5,6.5
SANSONE N,6.5,1.0,5.5,6.5,6.0,6.0,6.0,5.5,9.5,0.0,9.5,6.0,6.5,6.5,0.0,6.0,5.5,7.0,7.0,6.5,6.0,5.5,0.0,10.0,8.0,7.5,10.0,5.5,5.5,11.0,6.5,5.5,6.0,10.0,5.5,5.5,6.0,10.0
POLITANO,6.0,6.5,9.5,6.0,0.0,5.5,0.0,0.0,0.0,5.5,0.0,5.5,0.0,8.0,0.0,6.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,5.5,9.5,0.0,5.5,6.0,0.0,6.0,6.0,9.5,13.5,6.0
FALCINELLI,6.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,10.0,5.5,9.5,5.5,6.5,6.0,6.0,5.5,0.0,0.0,0.0,5.0,6.5,0.0,0.0,5.5,5.5,6.5,5.0,5.5,6.0,7.5
DI FRANCESCO,6.5,6.0,7.0,6.0,6.0,5.0,7.0,6.0,7.5,5.5,6.0,5.5,6.5,8.0,0.0,6.5,6.5,7.5,6.0,5.0,6.5,5.5,6.0,6.0,7.0,7.0,7.0,5.5,6.5,7.0,5.5,5.5,6.0,6.5,6.0,6.0,7.0,7.5
PADELLI,5.5,4.5,7.0,5.0,5.0,1.5,5.0,3.0,1.5,4.0,5.0,7.0,7.0,4.0,0.0,6.0,4.0,4.5,0.0,0.0,7.0,4.0,4.0,5.5,7.0,5.0,5.5,3.0,1.5,5.5,5.5,7.0,3.0,3.0,5.5,4.0,3.5,4.5
AVELAR,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,3.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
BRUNO PERES,7.5,6.0,8.5,5.5,0.0,0.0,0.0,6.0,6.5,4.5,5.5,7.0,7.0,6.5,0.0,0.0,6.5,6.5,6.5,0.0,5.5,0.0,3.5,6.0,6.0,5.5,5.5,5.0,6.5,5.0,9.5,6.0,7.5,10.0,6.5,10.0,6.0,5.5
GLIK,6.5,5.5,7.0,6.0,5.5,5.0,6.5,5.0,6.0,7.0,4.5,7.0,6.5,5.5,0.0,0.0,6.0,5.0,6.5,5.5,0.0,5.5,5.5,6.0,5.5,5.0,6.5,5.5,4.0,0.0,6.5,6.5,6.0,5.0,0.0,0.0,5.5,6.5
MAKSIMOVIC,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,7.5,5.0,5.5,5.5,5.5,6.0,5.5,5.0,5.5,5.5,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0
MORETTI,10.0,0.0,6.5,5.5,6.0,6.0,5.0,5.0,5.5,6.0,6.5,6.5,6.5,5.5,0.0,5.5,5.5,6.0,6.0,5.0,6.5,6.0,6.0,6.5,6.0,6.5,6.0,5.5,4.5,5.5,6.5,6.0,5.0,6.0,0.0,0.0,5.5,6.5
BASELLI,10.0,9.0,6.5,5.5,6.5,0.0,9.5,6.5,6.0,5.5,6.5,8.0,6.5,6.5,0.0,5.0,5.5,6.0,5.5,5.5,6.5,6.0,0.0,7.0,6.5,6.0,6.0,0.0,0.0,6.5,5.5,6.0,6.0,6.0,6.0,5.0,6.0,10.0
BENASSI,6.0,0.0,0.0,0.0,10.0,6.0,0.0,5.0,5.0,6.0,6.5,0.0,0.0,6.0,0.0,6.0,0.0,6.0,10.0,6.0,6.0,6.5,9.0,6.5,5.5,0.0,6.0,5.0,6.0,6.0,6.0,0.0,0.0,5.0,6.0,5.0,6.0,6.5
GAZZI,0.0,0.0,0.0,0.0,0.0,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,5.5,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,5.5,5.5,0.0,0.0,5.5,5.5
ACQUAH,6.0,9.5,6.0,4.5,5.5,6.5,6.0,6.5,5.5,5.0,0.0,6.5,6.0,5.5,0.0,5.5,4.5,0.0,6.0,6.0,5.5,6.0,0.0,0.0,0.0,5.5,6.0,7.0,4.5,0.0,7.5,0.0,0.0,6.0,11.0,5.0,0.0,6.0
VIVES,5.0,6.0,5.5,5.0,6.5,5.5,6.0,5.0,6.0,6.5,6.0,6.5,9.5,6.5,0.0,5.5,5.5,0.0,6.0,4.5,0.0,0.0,6.0,5.5,5.5,6.0,5.5,4.5,5.5,5.5,6.5,6.0,6.0,0.0,7.0,6.0,0.0,0.0
MAXI LOPEZ,5.5,6.0,6.0,0.0,7.5,9.5,5.5,6.0,10.0,5.5,5.5,0.0,6.0,9.5,0.0,5.0,6.0,5.0,0.0,0.0,0.0,6.0,5.5,0.0,2.0,0.0,0.0,5.5,6.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
QUAGLIARELLA,10.0,6.0,14.0,5.5,5.5,5.0,5.5,5.0,0.0,6.0,5.5,5.5,5.5,5.0,0.0,5.0,9.5,0.0,0.0,0.0,0.0,0.0,5.5,5.5,9.5,9.5,6.0,10.0,5.0,6.5,7.0,6.0,6.0,5.5,5.0,4.5,5.0,10.0
MARTINEZ,5.0,0.0,0.0,5.5,0.0,5.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,5.5,5.5,9.5,5.0,14.0,5.5,6.0,6.0
VENTURA,7.0,6.0,7.5,5.5,7.0,5.0,6.5,5.0,6.0,6.0,5.5,7.0,7.0,6.5,0.0,5.0,5.0,5.0,7.5,5.0,5.5,7.0,5.0,7.0,5.5,6.0,6.0,5.5,5.5,7.0,6.5,6.0,6.0,5.0,7.0,6.0,5.5,6.5
KARNEZIS,5.0,5.0,5.0,2.5,4.5,6.0,5.0,7.5,2.0,7.0,6.0,7.0,4.0,2.5,2.0,7.5,5.0,4.5,1.0,2.0,7.5,9.0,5.5,5.0,4.0,7.0,3.5,4.5,5.0,5.0,4.5,7.0,5.0,4.0,0.5,5.0,4.0,7.0
ADNAN,6.5,6.5,5.5,6.0,6.0,6.5,5.5,6.0,0.0,6.5,6.0,6.0,6.5,0.0,0.0,6.0,6.0,5.5,0.0,5.5,6.5,5.0,0.0,0.0,9.5,6.5,5.0,6.0,0.0,0.0,0.0,6.0,5.5,0.0,5.0,7.0,5.5,5.5
DANILO,6.0,6.0,5.5,0.0,6.0,5.0,6.5,6.0,5.5,6.0,5.0,6.0,5.5,4.5,0.0,5.5,6.5,5.5,3.0,0.0,3.5,0.0,6.5,6.0,5.5,6.0,5.0,5.0,5.0,6.5,5.5,6.5,6.5,5.0,5.0,5.0,5.5,7.0
EDENILSON,5.5,5.5,5.5,6.0,6.5,4.5,6.0,6.5,6.0,5.5,5.5,6.0,5.5,5.5,5.5,5.0,5.5,0.0,5.0,6.0,6.5,0.0,5.0,5.0,5.5,0.0,0.0,5.5,0.0,0.0,5.5,0.0,0.0,5.0,5.0,0.0,0.0,6.0
HEURTAUX,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,5.0,0.0,0.0,5.5,0.0,5.0,6.0,5.5,0.0,5.0,0.0,3.5,6.5,0.0,6.5
PIRIS,5.0,5.5,6.0,4.5,5.0,6.0,0.0,0.0,4.5,0.0,5.5,0.0,5.5,5.0,5.5,5.5,6.0,5.0,0.0,5.0,6.0,5.5,0.0,0.0,6.5,6.0,5.0,0.0,0.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,6.0,5.5
