,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37
BOURABIA,0.0,0.0,0.0,3.0,4.5,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.5,7.0,0.0,4.0,6.5,6.0,5.5,7.0,5.5,0.0,3.5,0.0,6.0,5.5,5.0
OBIANG,6.5,4.0,6.5,4.5,5.5,5.5,5.0,6.0,5.5,5.0,0.0,0.0,0.0,0.0,6.0,2.5,9.0,5.0,6.5,7.0,5.5,4.5,6.0,5.5,0.0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,5.5
LOCATELLI M,6.0,5.0,6.0,5.0,0.0,6.5,0.0,0.0,0.0,6.5,6.0,6.5,5.5,6.0,6.0,7.5,7.5,0.0,4.0,6.5,7.5,6.5,5.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
RASPADORI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,5.5,6.0,6.0,10.0,6.0,0.0
TRAORE' HJ,10.0,0.0,6.0,6.0,6.0,10.0,7.0,0.0,0.0,5.5,6.0,0.0,6.0,6.0,6.0,9.0,5.5,6.0,5.5,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
BOGA,6.0,0.0,0.0,5.0,5.5,5.5,10.0,7.5,10.0,6.0,10.5,5.5,10.0,5.5,6.5,5.0,5.5,6.0,11.5,5.5,10.0,10.5,6.0,4.5,10.0,5.0,13.5,6.5,10.0,6.0,6.5,5.5,5.5,5.5,0.0,0.0,0.0,6.0
CAPUTO,8.0,5.5,13.5,5.0,0.0,10.0,7.0,0.0,4.5,0.0,14.0,10.0,11.5,5.5,5.0,5.0,5.5,5.0,5.5,6.0,13.5,10.0,5.5,4.5,13.5,10.0,7.0,0.0,9.5,6.0,11.5,11.0,10.0,9.5,6.0,13.5,5.5,9.5
DE ZERBI,7.5,4.5,7.0,5.0,4.5,6.5,5.5,6.5,4.5,6.0,6.0,6.0,7.0,6.5,6.5,5.5,5.5,5.0,7.0,6.5,8.0,6.5,5.5,4.5,6.5,7.0,6.0,6.5,7.0,7.0,8.0,7.0,5.5,5.5,5.5,7.5,5.5,5.5
SIRIGU,4.5,3.5,5.5,6.0,7.5,7.0,6.0,5.5,1.5,6.5,7.5,4.0,7.0,5.5,3.0,4.0,8.0,7.5,4.5,-1.0,2.5,3.0,5.5,5.0,4.5,7.5,2.0,4.0,2.0,5.5,3.0,8.0,4.0,5.0,5.0,0.0,0.0,5.5
BONIFAZI,10.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,10.0,4.5,5.5,6.5,5.0,0.0,6.5,5.0,5.0,5.0,5.5,0.0,0.0,0.0,4.5,5.5,6.5
DJIDJI,5.5,5.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.0,5.0,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.5,5.5
BREMER,0.0,0.0,5.5,5.5,3.0,0.0,0.0,0.0,0.0,5.5,6.5,5.0,10.0,6.5,4.5,3.5,0.0,0.0,0.0,0.0,4.0,0.0,6.0,6.0,5.5,6.5,9.5,5.5,6.0,6.0,5.5,10.0,5.0,6.5,6.0,6.5,6.5,5.5
IZZO,10.0,6.5,6.0,6.5,4.5,6.0,4.5,6.5,6.0,5.5,6.0,5.0,6.0,6.0,6.0,5.0,5.5,6.0,6.0,3.5,0.0,3.5,0.0,6.0,6.0,6.5,5.0,0.0,5.0,0.0,5.0,6.0,0.0,0.0,6.0,0.0,5.5,6.5
DE SILVESTRI,6.0,5.5,6.0,5.5,0.0,0.0,0.0,5.5,5.5,0.0,0.0,5.5,6.5,0.0,0.0,0.0,5.5,5.5,5.5,5.5,5.5,5.5,6.0,6.0,6.0,6.0,5.5,5.5,6.0,6.0,5.0,6.0,5.5,0.0,0.0,0.0,0.0,6.5
BASELLI,9.0,5.5,6.5,6.0,6.0,6.0,5.5,6.5,5.5,5.0,0.0,6.0,5.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
MEITE',7.5,5.0,5.0,0.0,5.5,6.5,0.0,0.0,5.5,5.0,5.5,5.0,6.0,6.0,0.0,5.5,6.0,5.0,0.0,4.5,4.0,0.0,0.0,6.5,6.0,6.0,5.5,5.5,5.5,7.0,5.0,6.5,5.0,6.0,5.0,5.0,0.0,0.0
RINCON,6.5,5.5,6.0,6.5,5.0,6.0,6.0,5.5,0.0,6.5,6.0,0.0,6.0,5.5,6.5,9.5,7.5,0.0,5.0,0.0,5.5,4.5,5.0,4.5,4.5,6.0,5.5,6.0,0.0,5.5,5.5,6.0,0.0,6.0,7.0,0.0,5.0,6.0
LUKIC,6.0,0.0,0.0,0.0,0.0,4.5,4.5,0.0,5.5,0.0,6.0,5.5,6.5,0.0,6.0,5.5,6.0,5.5,5.5,2.0,0.0,5.5,6.0,0.0,6.0,6.0,6.0,5.5,5.0,0.0,6.0,10.0,5.5,0.0,6.0,5.5,6.0,7.0
ANSALDI,0.0,0.0,0.0,6.0,10.0,6.5,5.5,5.0,0.0,6.0,6.0,6.0,5.5,11.0,14.0,5.5,0.0,0.0,0.0,0.0,0.0,5.5,5.0,0.0,6.5,0.0,6.5,5.5,0.0,5.5,6.0,6.0,6.0,7.0,5.0,5.5,5.5,7.0
AINA,6.0,5.0,5.0,5.5,5.5,0.0,0.0,5.5,0.0,5.0,6.5,5.5,0.0,5.0,5.0,5.0,7.0,5.5,4.5,0.0,4.5,5.5,0.0,6.0,0.0,6.5,6.0,6.0,4.5,6.0,6.0,6.0,6.0,5.5,0.0,0.0,6.0,6.0
ZAZA,0.0,6.0,5.0,5.0,0.0,0.0,5.5,10.0,5.0,5.5,0.0,5.5,0.0,10.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.0,5.0,5.0,0.0,0.0,0.0,9.0,0.0,5.0,5.0,9.0,6.0,7.5,10.0,9.5
BELOTTI,6.5,9.5,5.0,13.0,10.0,6.0,6.5,7.5,3.0,5.5,14.0,0.0,0.0,0.0,5.5,6.0,14.0,7.5,6.0,5.5,5.5,4.5,5.5,1.5,6.0,10.0,9.5,9.5,9.0,9.5,9.5,11.5,5.5,6.0,4.5,5.5,5.5,10.0
MAZZARRI,7.0,5.0,5.0,7.0,5.0,6.0,5.5,6.0,5.0,6.0,7.5,5.0,6.5,7.0,6.0,5.0,7.0,7.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5
MUSSO,2.0,6.0,5.5,8.0,7.0,5.5,7.0,-0.5,2.0,5.0,11.5,4.5,3.5,5.0,3.5,5.0,7.5,8.0,3.0,3.0,3.5,4.5,8.0,5.0,7.5,5.0,4.0,7.5,8.0,7.0,3.0,7.0,4.5,5.0,7.0,4.0,7.5,7.0
RODRIGO BECAO,5.0,4.5,5.5,6.0,7.0,0.0,6.0,4.0,4.0,6.0,5.5,0.0,5.0,0.0,0.0,0.0,0.0,6.5,6.0,5.0,5.5,0.0,6.0,5.5,6.5,6.0,5.0,6.5,0.0,6.5,0.0,6.5,5.0,6.5,6.5,5.0,0.0,10.5
TROOST-EKONG,5.0,0.0,0.0,6.5,6.0,5.5,7.0,4.0,4.5,6.0,6.5,5.5,4.5,6.5,5.0,5.5,6.5,6.5,5.5,4.5,0.0,5.5,6.0,6.0,6.0,0.0,5.0,0.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,5.5,6.5,6.5
SAMIR,5.5,0.0,6.0,6.0,5.5,5.0,6.5,3.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,0.0,6.0,6.0,4.5,0.0,0.0,6.0,6.5,9.5,6.0,7.0
STRYGER LARSEN,5.5,5.5,5.5,5.0,7.5,6.0,0.0,0.0,0.0,0.0,6.0,6.0,5.5,6.0,6.0,6.0,6.0,6.0,11.5,6.5,5.5,6.5,5.5,5.5,6.5,6.0,6.0,6.5,5.5,6.5,6.0,5.5,5.5,6.0,7.5,0.0,6.5,6.0
FOFANA,6.0,5.0,5.0,5.5,5.5,0.0,0.0,6.0,0.0,0.0,5.5,0.0,6.0,7.0,5.5,11.5,6.0,9.0,5.5,6.0,6.5,6.0,6.5,6.0,6.0,5.0,8.0,7.0,11.0,7.5,6.0,6.5,6.0,10.5,0.0,6.0,6.0,6.5
NESTOROVSKI,6.0,0.0,0.0,0.0,6.0,5.5,0.0,0.0,5.5,7.5,5.5,9.5,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.5,0.0,6.0,0.0,0.0,5.5,5.0,0.0,10.0,5.0,0.0,5.5,0.0,6.0,10.0,5.5,5.5,0.0,6.0
JAJALO,6.0,5.5,5.5,5.5,6.5,5.0,6.5,5.0,5.0,0.0,6.5,3.5,0.0,0.0,0.0,6.5,0.0,6.0,0.0,6.5,6.0,5.0,0.0,0.0,5.5,6.0,6.0,6.5,6.5,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5.5
MANDRAGORA,6.0,0.0,0.0,5.5,5.5,5.0,7.5,4.0,5.5,6.5,6.5,5.0,6.0,5.5,6.0,6.0,6.0,7.5,5.5,4.5,6.0,6.0,5.5,6.0,6.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
PEZZELLA GIU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
SEMA,5.5,5.5,6.0,5.5,6.0,6.0,7.0,4.5,5.5,9.5,6.0,0.0,0.0,0.0,0.0,6.5,5.0,10.0,5.0,5.5,5.5,5.5,5.5,6.0,5.5,6.0,6.5,0.0,5.5,0.0,5.0,5.5,0.0,8.0,7.0,5.5,6.5,0.0
PUSSETTO,6.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,6.0,9.5,6.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
DE PAUL,5.5,3.0,0.0,0.0,0.0,5.5,6.0,5.0,4.5,10.5,5.5,6.0,5.0,5.5,5.5,10.0,9.5,10.5,7.0,6.0,6.5,10.0,6.5,7.0,6.0,5.5,0.0,8.5,8.0,10.5,5.5,7.0,10.0,7.0,6.5,7.5,7.0,7.0
LASAGNA,9.5,5.5,5.0,5.0,5.5,5.5,5.0,5.0,5.0,10.0,5.5,5.5,0.0,10.0,5.0,5.5,6.0,5.5,10.0,6.0,5.0,6.0,5.5,5.0,6.5,5.5,13.5,10.0,10.0,9.5,10.0,5.0,6.0,0.0,5.0,6.0,7.5,5.5
TUDOR,5.5,6.0,5.0,6.0,6.5,4.5,6.5,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
SILVESTRI,7.5,4.5,4.0,7.0,6.0,7.0,4.5,5.5,7.5,5.0,5.0,7.0,2.5,3.5,2.5,8.5,7.0,5.0,4.5,7.0,4.5,5.0,7.5,5.0,4.5,4.0,4.0,3.5,4.0,4.0,5.0,4.0,5.5,5.0,0.0,0.0,0.0,5.5
RRAHMANI,6.5,6.5,5.5,6.0,6.0,6.5,5.0,6.0,5.5,6.5,6.5,6.5,5.0,6.0,5.0,6.0,6.5,6.0,6.0,6.0,6.0,5.5,6.0,6.0,5.5,5.5,5.5,5.5,5.5,7.5,5.5,0.0,6.5,6.0,4.5,0.0,5.5,6.5
KUMBULLA,6.0,6.5,4.5,0.0,0.0,10.5,6.0,5.5,6.5,0.0,0.0,0.0,0.0,0.0,5.0,5.5,6.0,6.5,5.5,6.5,6.5,7.0,6.5,6.0,0.0,5.5,5.5,0.0,5.5,5.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.5
DAWIDOWICZ,0.0,0.0,0.0,6.5,5.5,0.0,0.0,6.0,0.0,6.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
FARAONI,6.5,6.0,5.5,5.5,10.0,6.5,4.5,6.5,6.5,6.0,6.0,7.5,9.5,6.5,6.5,6.0,6.5,6.0,5.5,5.5,10.0,6.5,6.5,6.0,0.0,5.0,0.0,6.0,5.5,5.5,9.5,6.0,6.5,6.0,5.5,10.0,5.5,5.5
HENDERSON L,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
MIGUEL VELOSO,6.0,5.0,10.0,6.5,6.0,8.0,6.0,0.0,5.5,7.0,0.0,0.0,6.0,5.5,5.0,6.0,6.0,6.5,5.5,8.0,6.5,6.0,5.0,6.0,0.0,6.0,5.5,6.5,5.5,9.5,6.5,6.0,6.0,5.5,5.5,6.0,4.5,10.0
LAZOVIC,6.5,6.0,6.5,5.5,5.5,5.5,5.5,5.5,10.0,6.5,6.5,6.5,6.0,7.5,5.5,5.5,8.0,6.5,7.5,8.0,6.0,5.5,6.0,8.0,6.5,6.0,11.5,6.0,5.5,10.0,6.0,6.5,6.0,6.0,5.0,8.0,5.0,5.5
VERRE,5.0,6.5,5.5,6.0,5.0,6.0,0.0,6.5,5.0,5.0,9.5,6.5,6.0,6.0,10.0,5.0,6.0,9.5,0.0,6.5,6.5,6.0,6.0,7.5,5.5,5.0,0.0,7.0,5.5,0.0,6.0,5.5,0.0,5.5,0.0,0.0,0.0,6.0
AMRABAT,6.0,5.5,6.5,6.0,6.0,6.5,6.0,5.0,5.5,6.5,6.0,7.0,6.0,6.5,5.5,0.0,0.0,6.5,6.0,6.5,4.5,7.0,6.5,6.5,6.0,6.5,6.0,6.0,0.0,6.0,8.0,5.5,6.0,0.0,9.5,6.5,4.5,6.5
ZACCAGNI,8.0,6.0,6.0,6.0,5.0,0.0,5.5,6.5,5.5,7.5,5.5,6.0,8.0,5.5,5.5,6.0,6.0,10.5,5.5,0.0,7.5,5.5,5.0,6.5,6.5,5.5,6.0,9.5,6.0,0.0,5.5,7.5,6.0,6.0,6.5,0.0,0.0,6.0
BOCCHETTI,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
TUTINO,5.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
GUNTER,6.0,4.5,4.5,6.0,5.5,6.5,4.5,4.5,6.5,0.0,5.5,6.5,4.5,0.0,5.0,6.5,6.0,5.5,6.5,0.0,6.0,6.0,7.0,0.0,6.5,0.0,6.0,6.0,0.0,5.0,6.5,6.0,5.0,5.0,5.5,6.5,5.0,0.0
JURIC,7.0,6.0,6.5,6.0,6.0,7.0,6.0,6.0,7.0,6.5,6.0,6.5,5.5,6.0,6.5,6.5,7.0,7.0,6.0,7.0,6.5,7.5,6.5,6.5,5.5,5.0,5.5,6.5,5.0,6.0,6.0,4.5,6.5,6.0,5.0,7.0,3.5,6.5
RAFAEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
PINNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
CEPPITELLI,5.5,13.5,7.0,0.0,6.5,2.5,6.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,5.5,6.5,5.0,6.0
KLAVAN,5.5,6.0,0.0,6.5,0.0,0.0,0.0,0.0,6.5,7.0,6.0,6.0,5.5,4.5,5.5,5.5,4.0,5.0,5.5,6.0,5.0,6.5,6.0,0.0,4.5,6.5,0.0,0.0,6.0,6.5,6.5,0.0,0.0,5.0,5.0,6.0,3.0,5.0
LYKOGIANNIS,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,5.0,0.0,5.5,6.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,6.0,5.5,6.0,5.5,5.5,0.0,6.0,5.0,5.5,5.5,4.5
NANDEZ,7.0,6.5,7.0,7.5,6.0,6.0,6.5,10.0,6.0,6.0,6.0,5.5,6.0,5.0,6.0,0.0,5.5,5.5,7.0,6.5,5.5,6.0,5.5,4.5,0.0,6.0,10.0,6.5,5.5,6.5,7.0,5.5,6.5,6.0,6.5,0.0,6.5,6.0
NAINGGOLAN,6.0,0.0,0.0,0.0,6.5,6.0,10.0,6.0,7.0,6.5,14.5,9.5,11.0,6.0,6.5,6.0,5.0,6.0,6.0,10.0,6.0,5.5,0.0,0.0,7.0,0.0,10.0,6.5,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
IONITA,5.5,0.0,7.5,5.5,0.0,6.0,6.0,6.5,0.0,0.0,0.0,5.5,0.0,0.0,5.5,5.5,0.0,6.0,5.5,5.5,5.5,5.5,5.5,4.5,5.0,5.0,6.0,0.0,5.5,6.0,5.5,5.0,0.0,7.0,5.0,6.0,5.5,5.5
RAGATZU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,6.5,0.0,0.0,6.0,5.5,5.5,5.5,0.0,6.0,6.0,0.0,0.0,0.0
BIRSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,6.0,0.0,0.0,6.0,5.5,5.5,5.5,5.5,5.5,0.0,0.0,0.0,6.0
CASTRO,6.0,5.5,6.5,10.0,9.5,6.0,6.5,6.0,6.5,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,5.0,6.0,5.5,5.0,0.0,5.0,0.0,0.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5
JOAO PEDRO,10.0,5.5,9.5,6.0,6.5,10.0,6.0,5.5,13.5,6.0,9.5,9.5,13.5,9.5,7.5,9.5,5.0,5.0,13.5,6.5,6.0,4.5,5.0,0.0,9.5,7.0,11.0,6.0,5.5,5.5,5.0,5.5,10.0,5.5,5.0,6.0,0.0,5.5
PAVOLETTI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
CERRI,4.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.5,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,0.0,5.5,0.0,5.0,4.5,5.5,10.0,0.0,0.0,0.0,5.5
MARAN,6.0,7.0,7.0,7.0,6.0,6.5,7.0,7.0,8.0,7.5,7.0,5.5,7.0,6.0,5.5,5.5,5.0,5.0,6.0,6.5,6.0,6.0,5.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
BERISHA E,6.5,5.0,3.0,2.5,5.5,7.0,4.5,4.0,5.5,5.5,7.5,5.5,5.0,5.0,3.5,5.5,4.0,5.0,5.5,4.0,0.0,4.5,4.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
CIONEK,5.0,7.0,5.0,5.0,0.0,0.0,5.5,5.5,5.0,0.0,5.5,0.0,5.5,4.5,6.5,6.5,5.0,5.5,5.5,4.5,0.0,0.0,6.0,5.0,6.0,5.0,5.0,0.0,5.0,0.0,6.0,5.5,5.5,0.0,5.5,0.0,0.0,5.0
VICARI,6.5,6.5,5.0,6.0,6.0,6.5,6.5,6.5,4.5,5.5,6.0,6.0,6.0,5.5,4.5,5.0,5.5,6.5,5.5,3.0,0.0,5.5,0.0,0.0,6.5,6.0,5.0,3.5,6.0,4.5,6.0,5.0,5.0,4.0,6.0,0.0,5.0,5.5
FELIPE,5.5,-0.5,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.5,0.0,0.0,5.5,0.0,6.0,6.0,0.0,0.0,4.5,0.0,0.0,0.0,5.5,0.0,4.5,0.0,0.0,5.5,0.0,0.0,0.0,4.5,0.0,0.0,0.0,5.5
D'ALESSANDRO,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,3.5,0.0,5.5,5.5,6.0,6.0,6.5,10.0,6.0,10.0,5.0
TOMOVIC,0.0,6.0,4.0,0.0,5.5,7.0,5.0,6.5,5.5,6.0,5.0,0.0,5.0,5.5,4.0,6.5,4.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,5.0,5.5,5.5
VALOTI,5.5,0.0,0.0,5.5,0.0,0.0,5.0,5.5,6.0,5.5,0.0,6.0,10.0,5.5,5.5,6.0,5.5,6.0,9.5,5.0,0.0,5.5,5.5,5.0,7.0,6.0,6.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,7.0,6.0
MURGIA,0.0,6.5,5.5,7.0,5.0,0.0,0.0,5.5,6.5,5.5,0.0,0.0,5.0,5.5,5.5,6.0,0.0,5.5,0.0,0.0,6.0,5.5,0.0,0.0,6.5,0.0,5.5,0.0,6.0,5.0,0.0,4.5,0.0,5.0,5.0,5.5,5.5,5.5
MISSIROLI,5.0,6.0,5.5,5.5,6.0,6.0,5.5,6.0,6.0,5.0,6.5,6.0,0.0,5.5,5.0,5.5,6.0,5.5,7.0,6.0,8.5,5.5,5.5,6.5,6.0,6.0,5.0,6.5,5.0,5.0,6.0,0.0,6.5,0.0,5.0,0.0,5.5,5.5
KURTIC,6.0,10.0,5.5,5.5,0.0,6.0,5.0,10.0,5.0,5.0,6.5,5.5,6.0,5.5,0.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
IGOR,4.5,0.0,0.0,6.0,4.5,6.0,5.5,6.5,0.0,4.5,0.0,6.0,4.5,5.5,5.5,5.5,4.5,6.0,7.0,5.5,6.0,5.5,0.0,6.5,5.5,0.0,5.0,6.0,5.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,6.0,8.0
FLOCCARI,0.0,0.0,6.0,5.0,0.0,6.5,4.5,5.5,4.5,5.5,5.0,0.0,5.5,5.5,0.0,0.0,0.0,6.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,6.0,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PETAGNA,5.5,10.0,5.5,6.0,4.5,9.5,5.5,6.0,5.5,5.0,2.0,9.0,6.0,1.0,9.5,9.5,5.5,6.0,10.5,9.5,0.0,6.0,9.5,9.5,10.0,4.5,10.0,5.5,6.5,5.5,5.0,6.0,5.0,5.5,5.0,5.5,0.0,11.5
DI FRANCESCO F,6.0,5.5,5.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.0,6.5,5.5,6.0,5.5,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
SEMPLICI,5.5,7.0,5.0,5.0,5.5,7.0,5.0,6.5,5.5,5.0,6.0,6.0,5.5,5.0,6.0,6.5,5.0,6.0,7.0,5.5,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
ARANA,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILICIC,6.5,5.0,10.0,5.5,6.5,7.0,6.0,14.0,10.0,3.5,0.0,0.0,11.5,6.0,0.0,14.0,14.0,6.5,10.0,17.5,9.5,7.0,6.0,0.0,13.0,6.0,0.0,0.0,5.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEDEL,5.5,5.0,6.0,6.5,6.5,4.5,0.0,0.0,0.0,5.5,5.0,6.0,5.5,0.0,6.0,5.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,6.0,0.0,5.0,5.5,6.0,0.0,6.0,6.0,6.0,6.0,0.0
RANIERI L,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
